Y_Date,Y
2017-10-18,20250
2017-10-19,20100
2017-10-24,20150
2017-10-25,20100
2017-10-30,20050
2017-10-31,20100
2017-11-01,20000
2017-11-02,20100
2017-11-06,20000
2017-11-07,20100
2017-11-08,20050
2017-11-09,20100
2017-11-13,20050
2017-11-14,20050
2017-11-15,20050
2017-11-16,20000
2017-11-20,20100
2017-11-21,19950
2017-11-22,19900
2017-11-27,20000
2017-11-28,20050
2017-11-29,20000
2017-11-30,19850
2017-12-04,19800
2017-12-06,19600
2017-12-07,19600
2017-12-12,19300
2017-12-13,19250
2017-12-14,19400
2017-12-18,19300
2017-12-19,19500
2017-12-20,19500
2017-12-21,19550
2017-12-26,19850
2017-12-27,19950
2017-12-28,20000
2018-01-03,20050
2018-01-04,20050
2018-01-08,20150
2018-01-09,20150
2018-01-10,20050
2018-01-11,20050
2018-01-16,20250
2018-01-17,20250
2018-01-18,20100
2018-01-22,20150
2018-01-23,20150
2018-01-24,20150
2018-01-25,20250
2018-01-29,20050
2018-01-30,19950
2018-01-31,19950
2018-02-01,20000
2018-02-05,19850
2018-02-06,20150
2018-02-07,19850
2018-02-08,19800
2018-02-12,19850
2018-02-13,19850
2018-02-14,19850
2018-02-15,20050
2018-02-20,20000
2018-02-21,19900
2018-02-22,19850
2018-02-26,19850
2018-02-27,19850
2018-02-28,19700
2018-03-05,19750
2018-03-06,19700
2018-03-07,19800
2018-03-08,19750
2018-03-12,19650
2018-03-13,19650
2018-03-14,19650
2018-03-15,19600
2018-03-19,19450
2018-03-20,19500
2018-03-21,19450
2018-03-22,19650
2018-03-26,19900
2018-03-27,19950
2018-03-28,19900
2018-04-02,19650
2018-04-03,19800
2018-04-04,19700
2018-04-05,19700
2018-04-09,19750
2018-04-10,19750
2018-04-11,19800
2018-04-12,19950
2018-04-17,19900
2018-04-18,19900
2018-04-19,19950
2018-04-23,19850
2018-04-24,19850
2018-04-25,19800
2018-04-26,19800
2018-04-30,19750
2018-05-02,19650
2018-05-03,19700
2018-05-07,19800
2018-05-08,19850
2018-05-09,19900
2018-05-10,20000
2018-05-14,19950
2018-05-15,19850
2018-05-16,19700
2018-05-17,19650
2018-05-21,19700
2018-05-22,19650
2018-05-23,19650
2018-05-24,19700
2018-05-30,19800
2018-05-31,19750
2018-06-04,19650
2018-06-05,19600
2018-06-06,19650
2018-06-07,19600
2018-06-11,19750
2018-06-12,19750
2018-06-13,19750
2018-06-14,19750
